VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,107,22,8,21,6,0.287,0.392,31,6,1,15,28,0.589,0.98,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,109,19,5,17,7,0.297,0.352,32,6,2,8,20,0.532,0.884,0.99,0.99,1.0,6810 d,KC 
3,Aaron Judge ,97,20,9,22,1,0.285,0.417,28,5,0,19,30,0.613,1.03,0.99,0.99,1.0,4955 d,NYY 
4,Yordan Alvarez ,96,18,7,20,1,0.302,0.405,29,6,0,14,19,0.593,0.997,0.99,0.99,1.0,6461 d,HOU 
5,Jose Ramirez ,104,17,6,18,5,0.28,0.363,29,7,1,11,14,0.519,0.882,0.99,0.99,1.0,5288 d,CLE 
6,Juan Soto ,95,20,7,18,2,0.285,0.425,27,5,0,22,19,0.564,0.989,0.99,0.99,1.0,6906 d,NYY 
7,Elly De La Cruz ,105,17,4,14,10,0.249,0.323,26,5,1,11,36,0.446,0.768,0.99,0.99,0.99,44884 ,CIN 
8,Mookie Betts ,104,19,5,17,3,0.288,0.378,30,6,1,14,17,0.516,0.894,0.99,0.99,1.0,4921 d,LAD 
9,Gunnar Henderson ,106,19,6,17,3,0.273,0.355,29,6,1,13,28,0.514,0.869,0.99,0.99,1.0,23372 ,BAL 
10,Rafael Devers ,108,17,6,20,1,0.278,0.365,30,6,1,12,26,0.53,0.895,0.99,0.99,0.99,5175 d,BOS 
11,Bryce Harper ,98,17,6,17,2,0.279,0.391,27,6,0,16,25,0.52,0.911,0.99,0.99,1.0,4293 d,PHI 
12,Vladimir Guerrero Jr. ,102,16,5,18,1,0.293,0.376,30,6,0,12,17,0.517,0.893,0.99,0.99,1.0,6050 d,TOR 
13,Trea Turner ,110,17,4,15,5,0.282,0.333,31,6,1,8,23,0.456,0.789,0.99,0.99,0.99,5828 d,PHI 
14,Freddie Freeman ,100,17,4,17,2,0.299,0.397,30,7,0,13,18,0.497,0.894,0.99,0.99,1.0,3365 d,LAD 
15,Marcell Ozuna ,106,17,7,19,0,0.27,0.344,29,5,0,11,28,0.518,0.863,0.98,0.98,0.98,4726 d,ATL 
16,Francisco Lindor ,109,18,5,15,4,0.258,0.333,28,6,0,11,23,0.461,0.795,0.99,0.99,0.99,4569 d,NYM 
17,Luis Robert Jr. ,102,15,5,15,5,0.251,0.31,26,5,0,7,32,0.461,0.771,0.79,0.91,0.68,6935 d,CWS 
18,Corey Seager ,98,16,6,17,0,0.288,0.374,28,6,0,11,18,0.531,0.905,0.99,0.99,0.99,4805 d,TEX 
19,Jarren Duran ,107,17,3,13,6,0.266,0.328,29,7,2,9,28,0.454,0.782,0.97,0.96,0.97,10054 ,BOS 
