VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,22.9,27,2,0,3.27,1.18,8,18,8,2,4,4,1,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,63.0,76,5,0,2.80,1.02,20,50,13,6,11,11,2,0,0.99,0.99,0.99,43633 ,DET 
3,Paul Skenes ,60.9,72,4,0,3.00,1.11,20,49,16,6,10,10,3,0,0.99,0.99,1.0,47239 ,PIT 
4,Cristopher Sanchez ,64.5,66,5,0,3.07,1.16,22,58,15,6,11,11,3,0,0.99,0.99,1.0,39312 ,PHI 
5,Zack Wheeler ,58.7,67,4,0,3.33,1.13,22,48,16,7,10,10,3,0,0.98,0.97,0.99,4603 d,PHI 
6,Jacob Misiorowski ,55.1,77,4,0,3.11,1.18,19,40,21,6,10,10,3,0,0.99,0.98,0.99,46366 ,MIL 
7,Chris Sale ,56.3,69,4,0,3.19,1.15,20,47,15,6,10,10,2,0,0.99,0.99,1.0,3207 d,ATL 
8,Jacob deGrom ,54.5,62,4,0,3.41,1.07,21,44,13,7,10,10,3,0,0.98,0.99,0.98,4850 d,TEX 
9,Dylan Cease ,61.2,79,4,0,3.37,1.21,23,47,24,7,11,11,3,0,0.99,0.99,0.99,6848 d,TOR 
10,Logan Gilbert ,56.5,62,4,0,3.52,1.12,22,48,13,8,10,10,3,0,0.99,0.99,0.98,7453 d,SEA 
11,Jesus Luzardo ,61.8,70,4,0,3.50,1.22,24,53,20,7,11,11,3,0,0.98,0.98,0.97,6889 d,PHI 
12,Yoshinobu Yamamoto ,54.3,57,4,0,3.44,1.17,21,46,15,6,9,9,2,0,0.99,0.99,1.0,48250 ,LAD 
13,Bryan Woo ,52.5,53,4,0,3.61,1.13,21,45,12,7,9,9,3,0,0.97,0.98,0.95,47011 ,SEA 
14,Nathan Eovaldi ,56.4,56,4,0,3.71,1.19,23,50,14,7,10,10,3,0,0.91,0.94,0.89,4423 d,TEX 
15,Mason Miller ,20.8,34,1,11,2.14,0.98,5,12,8,2,22,0,1,0,0.99,0.99,1.0,45221 ,SD 
16,Cam Schlittler ,52.9,59,4,0,3.58,1.21,21,45,17,6,10,10,3,0,0.99,0.98,0.99,7355019,NYY 
17,Max Fried ,57.3,53,4,0,3.44,1.24,22,51,18,5,10,10,3,0,0.98,0.98,0.98,4729 d,NYY 
18,Logan Webb ,61.5,54,4,0,3.56,1.26,24,60,16,5,10,10,3,0,0.95,0.97,0.93,8146 d,SF 
19,Hunter Brown ,57.6,62,4,0,3.64,1.27,23,50,21,6,10,10,3,0,0.93,0.95,0.91,44176 ,HOU 
20,Drew Rasmussen ,53.9,52,3,0,3.62,1.17,22,48,13,6,10,10,3,0,0.93,0.94,0.92,43665 ,TB 
21,Joe Ryan ,54.3,60,3,0,3.86,1.16,23,47,13,8,9,9,3,0,0.97,0.98,0.97,43688 ,MIN 
22,George Kirby ,54.8,52,4,0,3.83,1.20,23,52,11,7,9,9,3,0,0.94,0.97,0.92,20405 ,SEA 
23,Blake Snell ,46.1,57,4,0,3.49,1.25,18,37,20,5,8,8,2,0,0.75,0.82,0.68,5835 d,LAD 
24,Ranger Suarez ,57.1,54,4,0,3.62,1.28,23,54,17,6,10,10,3,0,0.83,0.88,0.78,7247 d,BOS 
25,Gerrit Cole ,57.0,57,4,0,4.00,1.22,25,52,16,9,10,10,3,0,0.89,0.9,0.88,4656 d,NYY 
26,Gavin Williams ,56.4,64,3,0,3.69,1.27,23,48,21,7,10,10,3,0,0.96,0.96,0.96,44694 ,CLE 
27,Shota Imanaga ,57.3,53,4,0,4.14,1.20,26,53,14,10,10,10,3,0,0.87,0.91,0.83,6979 d,CHC 
28,Jhoan Duran ,20.2,25,2,10,2.67,1.13,6,16,6,1,22,0,1,0,0.96,0.98,0.94,8034 d,PHI 
29,Kevin Gausman ,58.1,58,4,0,4.05,1.25,26,54,17,8,10,10,3,0,0.88,0.93,0.83,4671 d,TOR 
30,Hunter Greene ,55.7,64,3,0,3.98,1.23,25,46,19,9,10,10,3,0,0.76,0.82,0.7,6871 d,CIN 
31,Nolan McLean ,54.2,58,4,0,3.65,1.32,22,47,21,6,9,9,3,0,0.96,0.98,0.93,47159 ,NYM 
32,Sonny Gray ,56.2,55,4,0,3.93,1.27,25,54,15,7,10,10,3,0,0.95,0.97,0.94,4755 d,BOS 
33,Chase Burns ,50.6,59,3,0,3.82,1.23,21,43,18,7,12,9,3,0,0.98,0.98,0.98,44722 ,CIN 
34,Cade Smith ,20.1,27,1,11,2.89,1.13,6,16,6,2,22,0,1,0,0.98,0.99,0.98,45654 ,CLE 
35,Aroldis Chapman ,19.5,26,2,10,2.98,1.21,6,14,9,2,21,0,1,0,0.94,0.97,0.92,3068 d,BOS 
36,Braxton Ashcraft ,51.7,52,3,0,3.74,1.27,22,48,15,6,9,9,3,0,0.85,0.85,0.85,47807 ,PIT 
37,Framber Valdez ,59.7,51,4,0,3.81,1.34,25,56,20,6,10,10,3,0,0.77,0.84,0.69,7627 d,DET 
38,Reid Detmers ,53.1,60,3,0,4.06,1.27,24,47,18,7,10,10,3,0,0.58,0.65,0.51,43840 ,LAA 
39,Josh Hader ,18.8,26,1,10,3.21,1.13,7,13,7,2,21,0,1,0,0.87,0.92,0.82,5047 d,HOU 
40,David Bednar ,19.5,22,1,11,3.32,1.17,7,15,7,2,22,0,1,0,0.9,0.95,0.85,8451 d,NYY 
41,MacKenzie Gore ,55.7,61,3,0,3.99,1.31,25,49,21,7,10,10,3,0,0.66,0.77,0.55,7146 d,TEX 
42,Bryce Miller ,47.7,47,3,0,4.04,1.23,21,43,14,7,12,8,3,0,0.69,0.73,0.65,45184 ,SEA 
43,Freddy Peralta ,55.2,57,4,0,4.19,1.32,26,49,22,8,10,10,3,0,0.78,0.82,0.73,7274 d,NYM 
44,Eury Perez ,46.6,51,3,0,4.04,1.25,21,39,17,6,9,9,3,0,0.85,0.91,0.79,44610 ,MIA 
45,Matthew Boyd ,54.1,49,3,0,3.98,1.28,24,50,16,7,10,10,3,0,0.65,0.75,0.54,5003 d,CHC 
46,Logan Henderson ,40.1,44,3,0,3.97,1.20,18,35,12,7,10,8,3,0,0.52,0.65,0.39,45145 ,MIL 
47,Shane McClanahan ,44.9,44,3,0,3.82,1.26,19,41,15,6,9,9,3,0,0.71,0.87,0.55,7487 d,TB 
48,Andres Munoz ,18.7,25,1,9,3.01,1.19,6,14,8,2,20,0,1,0,0.87,0.94,0.81,24281 ,SEA 
49,Emmet Sheehan ,43.4,48,3,0,4.03,1.24,19,37,14,7,11,8,2,0,0.62,0.74,0.5,45411 ,LAD 
50,Grant Taylor ,24.4,30,1,6,3.04,1.19,8,19,9,2,26,0,1,0,0.21,0.28,0.14,47161 ,CWS 
51,Casey Mize ,51.8,47,3,0,4.02,1.27,23,50,14,7,10,10,3,0,0.55,0.66,0.43,7399 d,DET 
52,Parker Messick ,50.3,48,3,0,3.86,1.30,22,47,16,6,9,9,3,0,0.93,0.92,0.94,46317 ,CLE 
53,Payton Tolle ,45.3,47,3,0,3.96,1.26,20,41,14,7,9,9,3,0,0.59,0.7,0.48,7354435,BOS 
