VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Sandy Alcantara ,72.5,67,6,0,2.41,1.05,19,53,20,5,11,11,3,0,0.99,0.99,1.0,7109,MIA 
2,Justin Verlander ,56.9,60,7,0,2.49,0.98,16,42,12,7,9,9,2,0,0.99,0.98,1.0,3623,HOU 
3,Corbin Burnes ,59.5,79,5,0,2.71,1.07,18,44,17,7,10,10,2,0,0.99,0.99,1.0,7251,MIL 
4,Shane McClanahan ,55.1,69,4,0,2.60,0.99,16,40,13,7,10,8,2,0,0.98,0.97,1.0,7487,TB 
5,Gerrit Cole ,59.0,79,5,0,3.32,1.07,22,47,15,8,10,9,2,0,0.99,0.99,1.0,4656,NYY 
6,Aaron Nola ,65.8,71,3,0,3.42,1.03,25,53,12,8,10,10,5,0,0.99,0.99,1.0,5682,PHI 
7,Zack Wheeler ,58.5,62,5,0,3.12,1.15,20,50,14,5,10,9,2,0,0.99,0.98,1.0,4603,PHI 
8,Alek Manoah ,59.5,59,5,0,3.01,1.17,20,49,16,7,10,10,2,0,0.98,0.97,1.0,19812,TOR 
9,Max Scherzer ,48.6,62,4,0,2.82,1.05,15,37,11,6,8,7,2,0,0.99,0.99,1.0,3744,NYM 
10,Dylan Cease ,56.5,73,5,0,2.93,1.25,18,45,24,6,10,9,2,0,0.98,0.97,1.0,6848,CWS 
11,Max Fried ,58.8,55,5,0,3.09,1.17,20,54,13,4,10,9,2,0,0.99,0.99,1.0,4729,ATL 
12,Miles Mikolas ,63.8,47,5,0,3.36,1.13,24,56,13,8,11,10,5,0,0.87,0.85,0.88,5408,STL 
13,Logan Webb ,62.0,54,5,0,3.11,1.20,21,55,17,5,10,10,2,0,0.98,0.97,0.99,8146,SF 
14,Carlos Rodon ,55.5,70,4,0,3.34,1.18,21,45,19,5,10,9,2,0,0.99,0.98,0.99,5674,SF 
15,Julio Urias ,55.3,54,4,0,3.23,1.12,20,46,13,8,10,11,2,0,0.99,0.98,0.99,4922,LAD 
16,Shohei Ohtani ,48.4,62,4,0,3.18,1.12,17,38,14,6,9,9,2,0,0.5,0.0,1.0,7354,LAA 
17,Jacob deGrom ,38.1,53,3,0,2.54,0.96,11,27,9,4,6,6,1,0,0.97,0.96,0.99,4850,NYM 
18,Pablo Lopez ,56.0,57,4,0,3.41,1.18,21,46,17,7,10,9,2,0,0.94,0.92,0.95,7289,MIA 
19,Joe Musgrove ,50.5,52,4,0,3.21,1.15,18,42,13,6,8,8,2,0,0.99,0.98,1.0,5883,SD 
20,Yu Darvish ,53.5,56,4,0,3.59,1.13,21,44,13,6,9,9,2,0,0.98,0.97,0.99,3965,SD 
21,Robbie Ray ,57.3,69,5,0,3.96,1.22,25,48,20,10,10,9,5,0,0.98,0.97,0.99,5484,SEA 
22,Triston McKenzie ,56.4,56,4,0,3.72,1.14,23,44,18,9,10,9,4,0,0.85,0.83,0.87,39295,CLE 
23,Brandon Woodruff ,50.8,60,4,0,3.51,1.18,20,43,15,6,9,8,2,0,0.99,0.98,0.99,6813,MIL 
24,Logan Gilbert ,54.2,55,5,0,3.45,1.25,21,50,15,7,10,9,2,0,0.94,0.92,0.96,7453,SEA 
25,Shane Bieber ,59.5,66,2,0,3.46,1.17,23,53,15,6,10,10,2,0,0.99,0.98,0.99,7178,CLE 
26,Kyle Wright ,56.9,54,7,0,3.72,1.34,24,54,19,6,12,9,2,0,0.93,0.9,0.95,6922,ATL 
27,Framber Valdez ,55.9,53,5,0,3.24,1.31,20,48,22,4,9,9,2,0,0.96,0.94,0.97,7627,HOU 
28,Merrill Kelly ,59.0,47,5,0,3.72,1.24,24,55,18,6,10,9,2,0,0.79,0.78,0.8,8374,ARI 
