VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Tarik Skubal ,5.8,7,0,0,2.94,1.00,2,5,1,1,1,1,0,0,0.99,0.99,0.99,43633 ,LAD 
2,Chris Sale ,5.8,7,0,0,3.09,1.04,2,5,1,1,1,1,0,0,0.96,0.97,0.95,3207 d,ATL 
3,Bryan Woo ,6.1,6,0,0,3.11,1.04,2,5,1,1,1,1,0,0,0.96,0.97,0.95,47011 ,SEA 
4,Logan Gilbert ,5.8,6,0,0,3.19,1.03,2,5,1,1,1,1,0,0,0.97,0.97,0.96,7453 d,SEA 
5,Jacob deGrom ,5.6,6,0,0,3.24,1.05,2,5,1,1,1,1,0,0,0.98,0.98,0.98,4850 d,TEX 
6,Yoshinobu Yamamoto ,5.8,6,0,0,3.05,1.13,2,5,2,1,1,1,0,0,0.96,0.97,0.96,48250 ,LAD 
7,Zack Wheeler ,5.8,7,0,0,3.24,1.16,2,5,2,1,1,1,0,0,0.97,0.96,0.98,4603 d,PHI 
9,Paul Skenes ,5.6,6,0,0,3.24,1.11,2,4,2,1,1,1,0,0,0.97,0.98,0.97,47239 ,PIT 
10,Tyler Glasnow ,5.4,7,0,0,3.36,1.12,2,4,2,1,1,1,0,0,0.9,0.94,0.87,4587 d,LAD 
11,Cristopher Sanchez ,5.9,6,0,0,3.06,1.18,2,6,1,1,1,1,0,0,0.99,0.99,1.0,39312 ,PHI 
12,Jacob Misiorowski ,5.2,7,0,0,3.15,1.18,2,4,2,1,1,1,0,0,0.98,0.98,0.99,46366 ,MIL 
13,Max Fried ,5.7,5,0,0,3.16,1.20,2,5,2,0,1,1,0,0,0.92,0.93,0.91,4729 d,NYY 
14,Cam Schlittler ,5.5,6,0,0,3.33,1.20,2,5,2,1,1,1,0,0,0.97,0.98,0.97,7355019,NYY 
15,Mason Miller ,2.0,3,0,1,2.00,1.01,0,1,1,0,2,0,0,0,0.99,0.99,1.0,45221 ,SD 
16,George Kirby ,5.8,5,0,0,3.46,1.17,2,6,1,1,1,1,0,0,0.84,0.86,0.82,20405 ,SEA 
17,Nolan McLean ,5.8,6,0,0,3.32,1.25,2,5,2,1,1,1,0,0,0.91,0.94,0.87,47159 ,NYM 
18,Gavin Williams ,5.4,6,0,0,3.52,1.20,2,4,2,1,1,1,0,0,0.97,0.96,0.97,44694 ,CLE 
19,Drew Rasmussen ,5.3,5,0,0,3.57,1.13,2,5,1,1,1,1,0,0,0.93,0.93,0.92,43665 ,TB 
20,Jose Soriano ,5.8,5,0,0,3.23,1.26,2,5,2,1,1,1,0,0,0.83,0.85,0.81,7899 d,TOR 
21,Hunter Brown ,5.6,6,0,0,3.48,1.26,2,5,2,1,1,1,0,0,0.95,0.96,0.93,44176 ,HOU 
22,Kevin Gausman ,5.7,6,0,0,3.67,1.23,2,5,2,1,1,1,0,0,0.83,0.87,0.8,4671 d,CHC 
23,Bryce Miller ,5.4,5,0,0,3.65,1.18,2,4,2,1,1,1,0,0,0.36,0.37,0.35,45184 ,SEA 
24,Blake Snell ,3.8,5,0,0,3.15,1.12,1,3,1,0,1,1,0,0,0.85,0.87,0.83,5835 d,LAD 
25,Kade Anderson ,4.4,5,0,0,3.66,1.14,2,4,1,1,1,1,0,0,0.33,0.45,0.21,7355455,SEA 
26,Gerrit Cole ,5.7,6,0,0,4.20,1.18,3,5,1,1,1,1,0,0,0.83,0.85,0.81,4656 d,NYY 
27,Jared Jones ,4.9,5,0,0,3.73,1.19,2,4,2,1,1,1,0,0,0.52,0.64,0.41,43901 ,PIT 
28,MacKenzie Gore ,5.5,6,0,0,3.59,1.31,2,5,2,1,1,1,0,0,0.61,0.67,0.54,7146 d,TEX 
29,Logan Henderson ,4.8,5,0,0,3.94,1.14,2,4,1,1,1,1,0,0,0.78,0.82,0.74,45145 ,MIL 
30,Christian Scott ,5.2,6,0,0,3.90,1.24,2,4,2,1,1,1,0,0,0.17,0.25,0.09,45298 ,NYM 
31,Payton Tolle ,5.0,5,0,0,3.78,1.21,2,4,1,1,1,1,0,0,0.74,0.78,0.7,7354435,BOS 
32,Shota Imanaga ,5.4,5,0,0,4.22,1.15,3,5,1,1,1,1,0,0,0.83,0.87,0.8,6979 d,CHC 
33,Sonny Gray ,5.2,5,0,0,3.74,1.24,2,5,1,1,1,1,0,0,0.91,0.93,0.9,4755 d,BOS 
34,Carlos Rodon ,5.1,6,0,0,3.81,1.28,2,4,2,1,1,1,0,0,0.74,0.83,0.65,5674 d,NYY 
35,Josh Hader ,1.9,3,0,1,4.16,1.06,1,1,1,0,2,0,0,0,0.88,0.92,0.85,5047 d,HOU 
36,Reid Detmers ,5.1,6,0,0,3.76,1.30,2,5,2,1,1,1,0,0,0.83,0.84,0.81,43840 ,LAA 
37,Andres Munoz ,1.9,3,0,1,3.90,1.13,1,1,1,0,2,0,0,0,0.81,0.87,0.75,24281 ,SEA 
38,Aroldis Chapman ,1.9,3,0,1,4.13,1.10,1,1,1,0,2,0,0,0,0.91,0.93,0.89,3068 d,BOS 
39,Parker Messick ,5.3,5,0,0,3.66,1.29,2,5,2,1,1,1,0,0,0.93,0.91,0.94,46317 ,CLE 
40,Joe Ryan ,3.9,4,0,0,3.48,1.17,2,3,1,1,1,1,0,0,0.91,0.93,0.88,43688 ,MIN 
41,Foster Griffin ,5.1,5,0,0,3.92,1.25,2,5,1,1,1,1,0,0,0.63,0.64,0.63,7531 d,CLE 
42,Casey Mize ,5.0,4,0,0,3.92,1.20,2,5,1,1,1,1,0,0,0.34,0.44,0.24,7399 d,SD 
43,Trevor Rogers ,5.4,5,0,0,4.01,1.26,2,5,2,1,1,1,0,0,0.71,0.81,0.61,6995 d,BAL 
44,Griffin Jax ,4.2,5,0,0,3.97,1.20,2,4,1,0,1,1,0,0,0.55,0.6,0.5,43669 ,TB 
45,Grant Taylor ,2.5,3,0,1,3.85,1.34,1,2,1,0,2,0,0,0,0.26,0.33,0.2,47161 ,CWS 
46,Dustin May ,5.2,5,0,0,3.79,1.30,2,5,2,1,1,1,0,0,0.21,0.28,0.14,7413 d,MIL 
47,Jhoan Duran ,2.2,3,0,1,3.91,1.32,1,2,1,0,2,0,0,0,0.95,0.97,0.94,8034 d,PHI 
48,Cade Smith ,2.2,3,0,1,3.90,1.34,1,2,1,0,2,0,0,0,0.98,0.98,0.98,45654 ,CLE 
