VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,69.5,80,5,0,3.31,1.18,26,55,23,8,13,13,3,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,92.9,109,7,0,2.86,1.04,30,74,19,9,15,15,4,0,0.99,0.99,0.99,43633 ,DET 
3,Paul Skenes ,98.0,115,7,0,2.98,1.11,32,79,25,9,17,17,4,0,0.99,0.99,1.0,47239 ,PIT 
4,Cristopher Sanchez ,104.5,107,7,0,3.02,1.16,35,93,25,9,17,17,4,0,0.99,0.99,1.0,39312 ,PHI 
5,Chris Sale ,92.0,109,7,0,3.26,1.18,33,78,25,10,15,15,4,0,0.99,0.99,1.0,3207 d,ATL 
6,Jacob deGrom ,87.2,99,6,0,3.48,1.08,34,71,21,12,15,15,4,0,0.99,0.99,0.98,4850 d,TEX 
7,Zack Wheeler ,93.3,102,7,0,3.48,1.17,36,79,26,11,16,16,4,0,0.97,0.97,0.98,4603 d,PHI 
8,Jacob Misiorowski ,89.2,119,6,0,3.20,1.22,32,66,37,9,20,16,4,0,0.99,0.98,0.99,46366 ,MIL 
9,Logan Gilbert ,90.8,100,6,0,3.60,1.14,36,77,22,13,16,16,5,0,0.98,0.99,0.98,7453 d,SEA 
10,Jesus Luzardo ,99.8,109,7,0,3.62,1.23,40,88,32,12,17,17,5,0,0.95,0.97,0.93,6889 d,PHI 
11,Yoshinobu Yamamoto ,82.2,86,7,0,3.39,1.16,31,69,23,9,14,14,4,0,0.99,0.99,1.0,48250 ,LAD 
12,Dylan Cease ,92.6,116,6,0,3.47,1.23,36,74,37,10,16,16,4,0,0.99,0.99,0.99,6848 d,TOR 
13,Logan Webb ,100.9,91,7,0,3.47,1.25,39,98,25,8,16,16,5,0,0.97,0.98,0.95,8146 d,SF 
14,Bryan Woo ,84.5,85,6,0,3.57,1.13,34,73,19,11,15,15,4,0,0.99,0.98,0.99,47011 ,SEA 
15,Joe Ryan ,87.0,96,6,0,3.78,1.15,37,75,21,12,15,15,5,0,0.98,0.99,0.98,43688 ,MIN 
